Season	Player	Team	GP	TOI	Shots Against	Saves	Goals Against	SV%	GAA	GSAA	xG Against	HD Shots Against	HD Saves	HD Goals Against	HDSV%	HDGAA	HDGSAA	MD Shots Against	MD Saves	MD Goals Against	MDSV%	MDGAA	MDGSAA	LD Shots Against	LD Saves	LD Goals Against	LDSV%	LDGAA	LDGSAA	Rush Attempts Against	Rebound Attempts Against	Avg. Shot Distance	Avg. Goal Distance
20122013	Thomas Greiss	S.J	6	237.28333333333	121	111	10	0.917	2.53	-0.42	9.25	31	29	2	0.935	0.51	3.35	32	28	4	0.875	1.01	-1.5	53	49	4	0.925	1.01	-2.51	5	8	35.25	33.4
20122013	Evgeni Nabokov	NYI	41	1993.4666666667	905	829	76	0.916	2.29	-4.32	77.45	285	238	47	0.835	1.41	2.19	261	243	18	0.931	0.54	2.39	335	325	10	0.97	0.3	-0.57	55	77	33.16	23.32
20122013	Michal Neuvirth	WSH	13	574.88333333333	274	251	23	0.916	2.4	-1.3	19.64	65	51	14	0.785	1.46	-2.78	59	54	5	0.915	0.52	-0.39	145	141	4	0.972	0.42	0.08	13	21	36.73	20.83
20122013	Mathieu Garon	T.B	18	730.06666666667	355	325	30	0.915	2.47	-1.88	25.5	82	67	15	0.817	1.23	-0.85	97	86	11	0.887	0.9	-3.42	163	159	4	0.975	0.33	0.59	30	32	37.31	24.5
20122013	Niklas Backstrom	MIN	42	1875.3	853	780	73	0.914	2.34	-5.44	59.91	191	153	38	0.801	1.22	-5.03	212	191	21	0.901	0.67	-4.44	419	406	13	0.969	0.42	-1.21	53	76	37.31	23.55
20122013	Cristopher Nilstorp	DAL	5	211.35	105	96	9	0.914	2.56	-0.68	7.18	23	19	4	0.826	1.14	-0.03	24	21	3	0.875	0.85	-1.13	52	50	2	0.962	0.57	-0.54	1	13	36.15	32
20122013	Ondrej Pavelec	WPG	44	2070.25	1019	930	89	0.913	2.58	-8.29	85.91	277	220	57	0.794	1.65	-9.19	283	263	20	0.929	0.58	2.11	435	423	12	0.972	0.35	0.24	72	115	34.26	19.73
20122013	Darcy Kuemper	MIN	6	242.65	103	94	9	0.913	2.23	-0.84	8.26	28	22	6	0.786	1.48	-1.17	22	21	1	0.955	0.25	0.72	51	49	2	0.961	0.49	-0.57	11	6	32.41	22.33
20122013	Semyon Varlamov	COL	35	1513.6	747	681	66	0.912	2.62	-6.83	59.88	219	182	37	0.831	1.47	0.8	212	196	16	0.925	0.63	0.56	297	284	13	0.956	0.52	-4.64	55	78	33.89	23.61
20122013	Jacob Markstrom	FLA	23	1044.6166666667	559	510	49	0.912	2.81	-4.72	42.17	142	117	25	0.824	1.44	-0.49	142	130	12	0.915	0.69	-0.91	253	242	11	0.957	0.63	-3.88	22	62	36.36	26.82
20122013	Ilya Bryzgalov	PHI	40	1750.9	818	744	74	0.91	2.54	-9.21	68.11	205	165	40	0.805	1.37	-4.61	237	213	24	0.899	0.82	-5.49	348	338	10	0.971	0.34	-0.21	54	91	35.6	23.28
20122013	Jose Theodore	FLA	15	593.06666666667	307	279	28	0.909	2.83	-3.68	22.25	79	68	11	0.861	1.11	2.64	95	83	12	0.874	1.21	-4.58	129	124	5	0.961	0.51	-1.37	23	28	34.51	32.5
20122013	Jaroslav Halak	STL	16	641.11666666667	220	200	20	0.909	1.87	-2.57	17.72	63	48	15	0.762	1.4	-4.13	60	58	2	0.967	0.19	2.69	93	90	3	0.968	0.28	-0.38	11	20	32.67	19
20122013	Steve Mason	CBJ, PHI	20	855.55	451	410	41	0.909	2.88	-5.28	34.49	112	89	23	0.795	1.61	-3.67	127	117	10	0.921	0.7	-0.08	197	189	8	0.959	0.56	-2.46	23	42	34.87	27.1
20122013	Matt Hackett	MIN	1	46.383333333333	22	20	2	0.909	2.59	-0.26	2.36	11	9	2	0.818	2.59	-0.1	3	3	0	1	0	0.23	7	7	0	1	0	0.2	1	5	29.05	14.5
20122013	Jonathan Quick	L.A	37	1649.95	688	624	64	0.907	2.33	-9.51	53.02	186	148	38	0.796	1.38	-5.89	179	162	17	0.905	0.62	-3.02	299	290	9	0.97	0.33	-0.59	37	64	34.33	19.86
20122013	Cedrick Desjardins	T.B	3	129.38333333333	54	49	5	0.907	2.32	-0.72	3.84	13	11	2	0.846	0.93	0.24	11	9	2	0.818	0.93	-1.14	29	28	1	0.966	0.46	-0.18	3	5	35.72	27.4
20122013	Anders Lindback	T.B	24	1020.65	492	446	46	0.907	2.7	-7.03	35.03	114	91	23	0.798	1.35	-3.32	150	135	15	0.9	0.88	-3.28	205	197	8	0.961	0.47	-2.23	31	38	36.98	24.52
20122013	Al Montoya	WPG	7	285.63333333333	139	126	13	0.906	2.73	-1.99	10.66	43	35	8	0.814	1.68	-0.58	31	28	3	0.903	0.63	-0.58	61	59	2	0.967	0.42	-0.28	7	10	34.49	24.46
20122013	Jake Allen	STL	15	631.05	277	251	26	0.906	2.47	-4.06	24.1	79	59	20	0.747	1.9	-6.36	73	72	1	0.986	0.1	4.7	109	104	5	0.954	0.48	-1.93	19	35	33.14	14.85
20122013	Carter Hutton	CHI	1	50.55	21	19	2	0.905	2.37	-0.34	1.67	7	5	2	0.714	2.37	-0.79	5	5	0	1	0	0.39	9	9	0	1	0	0.25	0	1	29.76	10.5
20122013	Daniel Taylor	CGY	2	105.51666666667	62	56	6	0.903	3.41	-1.09	4.47	13	10	3	0.769	1.71	-0.76	15	13	2	0.867	1.14	-0.83	33	32	1	0.97	0.57	-0.07	4	7	34.85	19.5
20122013	Joey MacDonald	CGY	21	908.15	453	408	45	0.901	2.97	-9.12	36.11	126	99	27	0.786	1.78	-5.25	112	101	11	0.902	0.73	-2.25	206	199	7	0.966	0.46	-1.2	25	62	34.55	20.67
20122013	Yann Danis	EDM	3	81.883333333333	40	36	4	0.9	2.93	-0.83	3.98	12	10	2	0.833	1.47	0.07	16	15	1	0.938	0.73	0.25	12	11	1	0.917	0.73	-0.66	0	2	28.05	17.5
20122013	Kevin Poulin	NYI	5	214.31666666667	90	81	9	0.9	2.52	-1.87	7.99	34	28	6	0.824	1.68	-0.13	18	17	1	0.944	0.28	0.41	34	32	2	0.941	0.56	-1.04	8	8	33.88	21.44
20122013	Johan Hedberg	N.J	19	856.9	332	298	34	0.898	2.38	-7.7	25.33	91	71	20	0.78	1.4	-4.29	115	102	13	0.887	0.91	-4.02	114	113	1	0.991	0.07	2.21	24	20	33.87	20.59
20122013	Richard Bachman	DAL	13	481.28333333333	222	199	23	0.896	2.87	-5.42	18.28	60	48	12	0.8	1.5	-1.64	54	45	9	0.833	1.12	-4.78	98	96	2	0.98	0.25	0.76	8	24	34.67	22
20122013	Justin Peters	CAR	19	770.46666666667	401	359	42	0.895	3.27	-10.24	39.21	138	106	32	0.768	2.49	-8.18	96	89	7	0.927	0.55	0.5	163	161	2	0.988	0.16	2.59	28	63	30.84	14.76
20122013	Jonas Gustavsson	DET	7	281.45	111	99	12	0.892	2.56	-3.21	8.5	28	22	6	0.786	1.28	-1.17	26	24	2	0.923	0.43	0.03	49	45	4	0.918	0.85	-2.62	6	11	39.5	25.08
20122013	Miikka Kiprusoff	CGY	24	1090.9	536	477	59	0.89	3.25	-16.55	42.34	145	114	31	0.786	1.71	-5.97	142	123	19	0.866	1.05	-7.91	231	223	8	0.965	0.44	-1.5	36	49	33.8	22.02
20122013	Alex Stalock	S.J	2	32.55	9	8	1	0.889	1.84	-0.29	0.62	1	1	0	1	0	0.17	1	0	1	0	1.84	-0.92	7	7	0	1	0	0.2	1	0	32	36
20122013	Keith Kinkaid	N.J	1	21.5	9	8	1	0.889	2.79	-0.29	0.62	1	1	0	1	0	0.17	4	3	1	0.75	2.79	-0.69	4	4	0	1	0	0.11	1	0	32.67	26
20122013	Scott Clemmensen	FLA	19	700.2	332	293	39	0.883	3.34	-12.7	27.5	100	77	23	0.77	1.97	-5.74	99	89	10	0.899	0.86	-2.27	126	120	6	0.952	0.51	-2.45	18	35	33.78	22.51
20122013	Chris Mason	NSH	11	367.08333333333	178	157	21	0.882	3.43	-6.9	13.43	58	46	12	0.793	1.96	-1.99	42	36	6	0.857	0.98	-2.72	72	69	3	0.958	0.49	-0.97	3	15	32.9	19.14
20122013	Leland Irving	CGY	6	214.66666666667	87	76	11	0.874	3.07	-4.11	6.44	25	19	6	0.76	1.68	-1.68	14	10	4	0.714	1.12	-2.91	44	43	1	0.977	0.28	0.24	2	7	36.22	22.18
20122013	Josh Harding	MIN	5	135.33333333333	59	51	8	0.864	3.55	-3.33	3.5	9	6	3	0.667	1.33	-1.45	17	14	3	0.824	1.33	-1.67	30	28	2	0.933	0.89	-1.16	1	4	38.17	21.25
20122013	Brian Boucher	PHI	4	105.36666666667	42	36	6	0.857	3.42	-2.67	2.95	7	3	4	0.429	2.28	-2.79	12	10	2	0.833	1.14	-1.06	23	23	0	1	0	0.65	3	3	36.74	21.17
20122013	Michael Leighton	PHI	1	39.95	21	18	3	0.857	4.51	-1.34	1.2	4	2	2	0.5	3	-1.31	11	11	0	1	0	0.86	5	4	1	0.8	1.5	-0.86	3	1	37.43	28.67
20122013	Rick DiPietro	NYI	3	136.03333333333	64	53	11	0.828	4.85	-5.93	5.45	18	11	7	0.611	3.09	-3.89	16	14	2	0.875	0.88	-0.75	28	26	2	0.929	0.88	-1.21	5	7	35.91	24
20132014	Magnus Hellberg	NSH	1	9.7333333333333	3	3	0	1	0	0.23	0.11	0	0	0	-	0	0	1	1	0	1	0	0.08	1	1	0	1	0	0.03	0	0	48	-
20132014	Andrew Hammond	OTT	1	21.733333333333	9	9	0	1	0	0.7	0.33	1	1	0	1	0	0.17	2	2	0	1	0	0.17	6	6	0	1	0	0.16	0	1	41.89	-
20132014	John Curry	MIN	2	58.75	36	35	1	0.972	1.02	1.79	2.74	8	7	1	0.875	1.02	0.38	8	8	0	1	0	0.66	20	20	0	1	0	0.52	0	6	39.92	10
20132014	Kristers Gudlevskis	T.B	1	47.766666666667	24	23	1	0.958	1.26	0.86	1.47	5	5	0	1	0	0.86	10	9	1	0.9	1.26	-0.17	9	9	0	1	0	0.24	2	0	34.5	28
20132014	Michael Hutchinson	WPG	3	143.16666666667	67	64	3	0.955	1.26	2.2	5.43	22	19	3	0.864	1.26	0.79	12	12	0	1	0	0.99	29	29	0	1	0	0.76	6	6	36.01	12
20132014	Martin Jones	L.A	19	862.38333333333	375	355	20	0.947	1.39	9.09	29.12	106	95	11	0.896	0.77	7.26	83	79	4	0.952	0.28	2.87	171	166	5	0.971	0.35	-0.53	24	36	34.38	20.8
20132014	Josh Harding	MIN	29	1322.1833333333	530	499	31	0.942	1.41	10.11	35.41	106	88	18	0.83	0.82	0.26	101	93	8	0.921	0.36	0.36	305	300	5	0.984	0.23	2.98	24	46	39.82	21.23
20132014	Tuukka Rask	BOS	58	2750.8666666667	1284	1210	74	0.942	1.61	25.59	85.41	281	245	36	0.872	0.79	12.42	307	283	24	0.922	0.52	1.41	621	608	13	0.979	0.28	3.24	82	101	38.6	25.35
20132014	Cam Talbot	NYR	21	961.55	433	408	25	0.942	1.56	8.58	34.31	103	90	13	0.874	0.81	4.75	112	103	9	0.92	0.56	0.27	201	198	3	0.985	0.19	2.26	24	36	36.17	24.2
20132014	John Gibson	ANA	3	145.48333333333	66	62	4	0.939	1.65	1.12	7.08	18	16	2	0.889	0.82	1.1	14	13	1	0.929	0.41	0.16	31	30	1	0.968	0.41	-0.19	1	7	31.64	22.5
20132014	Mike McKenna	CBJ	4	159.53333333333	80	75	5	0.938	1.88	1.2	5.45	16	13	3	0.813	1.13	-0.24	17	15	2	0.882	0.75	-0.59	42	42	0	1	0	1.1	5	4	37.1	15.6
20132014	Thomas Greiss	PHX	25	1050.7166666667	498	467	31	0.938	1.77	7.63	37.09	121	106	15	0.876	0.86	5.85	130	123	7	0.946	0.4	3.76	228	219	9	0.961	0.51	-3.04	25	54	36.05	25.97
20132014	Niklas Svedberg	BOS	1	53.933333333333	32	30	2	0.938	2.22	0.48	1.79	12	10	2	0.833	2.22	0.07	7	7	0	1	0	0.58	12	12	0	1	0	0.31	2	2	31.5	27.5
20132014	Dustin Tokarski	MTL	3	116.53333333333	63	59	4	0.937	2.06	0.89	5.66	21	18	3	0.857	1.54	0.62	19	18	1	0.947	0.51	0.57	22	22	0	1	0	0.58	2	5	28.24	14.75
20132014	Anton Khudobin	CAR	36	1682.0333333333	886	829	57	0.936	2.03	11.72	73.63	243	206	37	0.848	1.32	4.87	223	208	15	0.933	0.54	3.46	400	395	5	0.988	0.18	5.46	34	91	34.42	21.75
20132014	Semyon Varlamov	COL	63	2895.5	1559	1458	101	0.935	2.09	19.92	119.31	433	366	67	0.845	1.39	7.61	379	359	20	0.947	0.41	11.37	702	689	13	0.981	0.27	5.36	79	161	35.12	20.19
20132014	Carey Price	MTL	59	2684.2333333333	1408	1315	93	0.934	2.08	16.21	108.68	340	288	52	0.847	1.16	6.58	362	330	32	0.912	0.72	-2.04	649	640	9	0.986	0.2	7.98	77	162	36.14	20.72
20132014	Chad Johnson	BOS	27	1184.3833333333	532	497	35	0.934	1.77	6.26	40.56	156	135	21	0.865	1.06	5.88	143	131	12	0.916	0.61	-0.16	208	206	2	0.99	0.1	3.44	36	49	35.48	19.14
20132014	Darcy Kuemper	MIN	26	1171.7166666667	558	521	37	0.934	1.89	6.28	38.32	107	90	17	0.841	0.87	1.44	139	126	13	0.906	0.67	-1.49	290	284	6	0.979	0.31	1.59	32	55	38.64	28.86
20132014	Drew MacIntyre	TOR	2	78.75	45	42	3	0.933	2.29	0.49	3.41	8	6	2	0.75	1.52	-0.62	18	18	0	1	0	1.49	19	18	1	0.947	0.76	-0.5	0	3	31.73	19.67
20132014	Alex Stalock	S.J	24	1007.5166666667	465	434	31	0.933	1.85	5.07	32.85	105	89	16	0.848	0.95	2.09	107	97	10	0.907	0.6	-1.14	236	231	5	0.979	0.3	1.17	22	38	36.29	23.16
20132014	Sergei Bobrovsky	CBJ	58	2563.6333333333	1282	1196	86	0.933	2.01	13.43	90.17	321	269	52	0.838	1.22	3.31	301	284	17	0.944	0.4	7.91	614	597	17	0.972	0.4	-0.94	77	101	35.68	20.84
20132014	Ben Bishop	T.B	63	2756.7333333333	1316	1227	89	0.932	1.94	13.07	99.58	334	286	48	0.856	1.04	9.55	387	358	29	0.925	0.63	3.03	551	540	11	0.98	0.24	3.41	75	111	35.68	23.48
20132014	Ben Scrivens	EDM, L.A	40	1722.6	922	859	63	0.932	2.19	8.51	72.22	219	185	34	0.845	1.18	3.73	251	235	16	0.936	0.56	4.78	418	407	11	0.974	0.38	-0.07	46	84	36.3	27.41
20132014	Jonathan Bernier	TOR	55	2418.6833333333	1376	1280	96	0.93	2.38	10.73	105.09	322	266	56	0.826	1.39	-0.52	360	332	28	0.922	0.69	1.8	644	633	11	0.983	0.27	5.85	91	108	36.62	23.82
20132014	Braden Holtby	WSH	48	2062.7166666667	1107	1029	78	0.93	2.27	7.86	81.76	263	219	44	0.833	1.28	1.31	325	303	22	0.932	0.64	4.9	486	475	11	0.977	0.32	1.71	70	86	36	25.35
20132014	Henrik Lundqvist	NYR	63	2898.55	1423	1322	101	0.929	2.09	9.37	118.97	421	357	64	0.848	1.32	8.54	351	327	24	0.932	0.5	5.05	599	586	13	0.978	0.27	2.67	46	128	33.7	20.18
20132014	Jhonas Enroth	BUF	28	1239.9333333333	659	612	47	0.929	2.27	4.11	50.44	168	144	24	0.857	1.16	4.95	177	164	13	0.927	0.63	1.65	307	297	10	0.967	0.48	-1.97	43	50	35.12	27.89
20132014	Ilya Bryzgalov	EDM, MIN	32	1422.4333333333	678	629	49	0.928	2.07	3.59	54.08	180	156	24	0.867	1.01	7.01	170	156	14	0.918	0.59	0.07	309	298	11	0.964	0.46	-2.92	31	58	34.63	24.12
20132014	Kari Lehtonen	DAL	65	2967.3	1429	1326	103	0.928	2.08	7.84	118.71	409	358	51	0.875	1.03	19.47	413	379	34	0.918	0.69	0.18	571	554	17	0.97	0.34	-2.06	79	157	34.25	23.72
20132014	Jonathan Quick	L.A	49	2203.4333333333	870	807	63	0.928	1.72	4.48	72.77	238	197	41	0.828	1.12	0.01	205	191	14	0.932	0.38	2.97	397	389	8	0.98	0.22	2.39	39	103	35.11	21.67
20132014	Frederik Andersen	ANA	28	1237.9333333333	635	589	46	0.928	2.23	3.25	50.74	180	144	36	0.8	1.74	-4.99	169	161	8	0.953	0.39	5.99	261	259	2	0.992	0.1	4.83	48	55	33.57	17.63
20132014	Mike Smith	PHX	62	2788.6833333333	1394	1292	102	0.927	2.19	6.12	111.08	399	346	53	0.867	1.14	15.75	337	306	31	0.908	0.67	-3.11	605	588	17	0.972	0.37	-1.17	73	163	34.79	27.09
20132014	Corey Crawford	CHI	59	2736.1666666667	1214	1125	89	0.927	1.95	5.16	89.38	315	275	40	0.873	0.88	14.27	294	264	30	0.898	0.66	-5.67	558	539	19	0.966	0.42	-4.4	51	94	34.66	24.18
20132014	Roberto Luongo	FLA, VAN	56	2527.0166666667	1248	1156	92	0.926	2.18	4.8	92.86	297	242	55	0.815	1.31	-3.83	347	323	24	0.931	0.57	4.72	578	565	13	0.978	0.31	2.12	50	131	35.31	21.61
20132014	Steve Mason	PHI	61	2647.2833333333	1374	1272	102	0.926	2.31	4.57	96.62	293	238	55	0.812	1.25	-4.52	344	317	27	0.922	0.61	1.47	667	648	19	0.972	0.43	-1.55	82	154	37.88	25.37
20132014	Philipp Grubauer	WSH	17	683.8	352	326	26	0.926	2.28	1.3	25.83	79	68	11	0.861	0.97	2.61	92	80	12	0.87	1.05	-4.39	169	166	3	0.982	0.26	1.42	26	34	36.97	21.42
20132014	Craig Anderson	OTT	53	2311.6333333333	1259	1164	95	0.925	2.47	2.65	94.09	314	253	61	0.806	1.58	-6.9	297	280	17	0.943	0.44	7.58	606	590	16	0.974	0.42	-0.15	70	123	35.86	20.21
20132014	Jimmy Howard	DET	51	2313.75	1123	1039	84	0.925	2.18	3.1	80.22	299	252	47	0.843	1.22	4.52	293	265	28	0.904	0.73	-3.75	486	477	9	0.981	0.23	3.71	49	96	35.74	22.14
20132014	Al Montoya	WPG	28	1228.3166666667	583	539	44	0.925	2.15	1.22	44.08	150	127	23	0.847	1.12	2.84	151	139	12	0.921	0.59	0.5	260	251	9	0.965	0.44	-2.2	35	51	36.81	22.95
20132014	Eddie Lack	VAN	41	1800.9166666667	825	763	62	0.925	2.07	1.99	63.8	198	164	34	0.828	1.13	0.12	232	215	17	0.927	0.57	2.2	369	359	10	0.973	0.33	-0.35	41	80	35.39	22.82
20132014	Cory Schneider	N.J	45	2118.1333333333	826	763	63	0.924	1.78	1.07	61.02	210	172	38	0.819	1.08	-1.82	219	206	13	0.941	0.37	5.13	364	353	11	0.97	0.31	-1.48	31	61	35.05	22.63
20132014	Jonas Hiller	ANA	50	2234.8	1017	940	77	0.924	2.07	1.88	87.02	296	247	49	0.834	1.32	2	266	246	20	0.925	0.54	2.02	431	423	8	0.981	0.21	3.27	71	109	32.37	20.23
20132014	Jaroslav Halak	STL, WSH	52	2261.4	1039	959	80	0.923	2.12	0.59	78.29	250	211	39	0.844	1.03	4.07	281	253	28	0.9	0.74	-4.74	467	455	12	0.974	0.32	0.22	55	96	35.46	25.63
20132014	Brian Elliott	STL	31	1287.05	534	493	41	0.923	1.91	0.42	39.85	121	101	20	0.835	0.93	0.85	144	133	11	0.924	0.51	0.92	248	238	10	0.96	0.47	-3.51	35	48	35	25.1
20132014	Justin Peters	CAR	21	954.6	494	456	38	0.923	2.39	0.32	39.98	131	104	27	0.794	1.7	-4.43	136	128	8	0.941	0.5	3.26	208	205	3	0.986	0.19	2.44	25	59	34.71	21.74
20132014	Mark Visentin	PHX	1	52.65	26	24	2	0.923	2.28	0.02	1.37	4	3	1	0.75	1.14	-0.31	10	10	0	1	0	0.83	12	11	1	0.917	1.14	-0.69	2	4	37.96	24.5
20132014	Scott Clemmensen	FLA	17	697.43333333333	344	317	27	0.922	2.32	-0.32	27	90	74	16	0.822	1.38	-0.49	98	90	8	0.918	0.69	0.11	146	143	3	0.979	0.26	0.82	17	34	36.73	30.63
20132014	James Reimer	TOR	36	1415.8166666667	860	793	67	0.922	2.84	-0.3	65	192	162	30	0.844	1.27	3.08	211	186	25	0.882	1.06	-7.54	433	421	12	0.972	0.51	-0.67	52	78	37.79	28.43
20132014	Jean-Sebastien Giguere	COL	22	965.88333333333	470	433	37	0.921	2.3	-0.55	38.77	137	110	27	0.803	1.68	-3.4	118	112	6	0.949	0.37	3.77	194	190	4	0.979	0.25	1.07	21	53	33.9	18.19
20132014	Michal Neuvirth	BUF, WSH	15	653.71666666667	343	316	27	0.921	2.48	-0.4	26.04	89	79	10	0.888	0.92	5.33	96	85	11	0.885	1.01	-3.05	151	145	6	0.96	0.55	-2.05	17	36	34.33	25.19
20132014	Ryan Miller	BUF, STL	59	2718.3333333333	1430	1316	114	0.92	2.52	-3.09	105.41	359	289	70	0.805	1.55	-8.14	388	354	34	0.912	0.75	-1.89	646	636	10	0.985	0.22	6.9	98	105	34.9	21.11
20132014	Marc-Andre Fleury	PIT	64	2991.65	1354	1244	110	0.919	2.21	-4.98	101.94	326	268	58	0.822	1.16	-1.83	332	296	36	0.892	0.72	-8.52	638	623	15	0.976	0.3	1.69	80	144	36.24	22.25
20132014	Ray Emery	PHI	28	1040.7	535	491	44	0.918	2.54	-2.5	41.91	131	110	21	0.84	1.21	1.57	147	134	13	0.912	0.75	-0.83	243	233	10	0.959	0.58	-3.64	33	37	34.35	25.05
20132014	Antti Niemi	S.J	64	2929.8	1343	1233	110	0.918	2.25	-5.83	101.21	315	250	65	0.794	1.33	-10.73	361	334	27	0.925	0.55	2.88	617	600	17	0.972	0.35	-0.86	73	128	36.41	25.11
20132014	Anders Nilsson	NYI	19	847.68333333333	400	367	33	0.918	2.34	-1.98	36.14	128	104	24	0.813	1.7	-1.95	110	105	5	0.955	0.35	4.1	148	144	4	0.973	0.28	-0.13	33	34	33	17.24
20132014	Peter Budaj	MTL	24	1016.8166666667	472	433	39	0.917	2.3	-2.39	38.43	116	92	24	0.793	1.42	-4.01	138	129	9	0.935	0.53	2.42	206	201	5	0.976	0.3	0.39	28	52	35.17	23.9
20132014	Karri Ramo	CGY	40	1747.0333333333	868	796	72	0.917	2.47	-4.68	69.11	242	198	44	0.818	1.51	-2.3	219	199	20	0.909	0.69	-1.87	381	373	8	0.979	0.27	1.97	61	80	34	21.89
20132014	Joacim Eriksson	VAN	1	22.033333333333	12	11	1	0.917	2.72	-0.07	1.06	3	2	1	0.667	2.72	-0.48	3	3	0	1	0	0.25	6	6	0	1	0	0.16	1	3	29.42	10
20132014	Carter Hutton	NSH	40	1683.5	811	744	67	0.917	2.39	-4.1	56.98	160	122	38	0.763	1.35	-10.43	240	219	21	0.913	0.75	-1.14	381	373	8	0.979	0.29	1.97	40	68	36.35	21.25
20132014	Evgeni Nabokov	NYI	40	1763.0333333333	859	786	73	0.915	2.48	-6.37	77.35	301	246	55	0.817	1.87	-3.14	219	207	12	0.945	0.41	6.13	305	299	6	0.98	0.2	1.98	61	89	32.41	21.19
20132014	Cam Ward	CAR	30	1295.7833333333	648	593	55	0.915	2.55	-4.74	51.5	162	133	29	0.821	1.34	-1.09	161	146	15	0.907	0.69	-1.67	304	294	10	0.967	0.46	-2.05	33	67	34.85	24.25
20132014	Robin Lehner	OTT	36	1458.8666666667	839	768	71	0.915	2.92	-5.93	62.19	218	184	34	0.844	1.4	3.56	195	171	24	0.877	0.99	-7.86	394	381	13	0.967	0.53	-2.69	30	78	35.26	18.85
20132014	Curtis McElhinney	CBJ	28	1114.2666666667	522	477	45	0.914	2.42	-4.51	34.61	105	84	21	0.8	1.13	-2.91	124	111	13	0.895	0.7	-2.74	274	263	11	0.96	0.59	-3.83	30	48	37.45	26.09
20132014	Jeff Zatkoff	PIT	20	913.76666666667	430	393	37	0.914	2.43	-3.65	31.52	101	83	18	0.822	1.18	-0.6	107	95	12	0.888	0.79	-3.14	209	203	6	0.971	0.39	-0.53	25	37	36.21	27.19
20132014	Anders Lindback	T.B	23	1056.6166666667	443	405	38	0.914	2.16	-3.64	35.79	109	87	22	0.798	1.25	-3.22	144	132	12	0.917	0.68	-0.08	178	174	4	0.978	0.23	0.66	38	35	35.57	23.53
20132014	Niklas Backstrom	MIN	21	846.83333333333	402	367	35	0.913	2.48	-3.82	29.77	98	78	20	0.796	1.42	-3.11	98	89	9	0.908	0.64	-0.89	191	186	5	0.974	0.35	0	21	39	36.83	26.6
20132014	Jonas Gustavsson	DET	27	1182.6666666667	549	501	48	0.913	2.44	-5.42	36.7	128	97	31	0.758	1.57	-8.95	115	105	10	0.913	0.51	-0.48	285	278	7	0.975	0.36	0.46	17	47	37.57	22.38
20132014	Petr Mrazek	DET	9	358.16666666667	148	135	13	0.912	2.18	-1.52	11.9	43	34	9	0.791	1.51	-1.59	39	36	3	0.923	0.5	0.23	64	63	1	0.984	0.17	0.67	7	12	33.73	19.77
20132014	Tim Thomas	DAL, FLA	48	2100.0833333333	1070	974	96	0.91	2.74	-13.01	77.4	273	214	59	0.784	1.69	-11.96	288	262	26	0.91	0.74	-2.16	479	468	11	0.977	0.31	1.53	44	98	35.74	23.74
20132014	Marek Mazanec	NSH	25	1097.05	524	477	47	0.91	2.57	-6.36	37.73	112	91	21	0.813	1.15	-1.7	141	126	15	0.894	0.82	-3.33	248	238	10	0.96	0.55	-3.51	29	34	36.38	25.62
20132014	Ondrej Pavelec	WPG	57	2509.7666666667	1262	1147	115	0.909	2.75	-17.12	103.58	330	258	72	0.782	1.72	-15.14	307	284	23	0.925	0.55	2.41	570	550	20	0.965	0.48	-5.09	73	125	35.24	21.6
20132014	Matt Hackett	BUF	8	334.28333333333	175	159	16	0.909	2.87	-2.43	12.36	40	31	9	0.775	1.62	-2.11	46	42	4	0.913	0.72	-0.19	81	78	3	0.963	0.54	-0.88	4	18	37.82	20.31
20132014	Nathan Lieuwen	BUF	7	305.03333333333	163	148	15	0.908	2.95	-2.36	15.44	47	41	6	0.872	1.18	2.1	37	33	4	0.892	0.79	-0.94	72	69	3	0.958	0.59	-1.12	6	25	35.41	32.67
20132014	Reto Berra	CGY, COL	31	1415.5666666667	672	608	64	0.905	2.71	-11.88	51.67	177	148	29	0.836	1.23	1.5	178	160	18	0.899	0.76	-3.27	300	283	17	0.943	0.72	-9.15	33	49	32.91	24.27
20132014	Martin Brodeur	N.J	39	1824.3	740	669	71	0.904	2.34	-13.6	51.4	156	128	28	0.821	0.92	-1.12	217	194	23	0.894	0.76	-5.04	330	310	20	0.939	0.66	-11.37	22	36	36.32	26.11
20132014	Viktor Fasth	ANA, EDM	12	538.56666666667	251	227	24	0.904	2.67	-4.53	20.58	75	61	14	0.813	1.56	-1.08	55	49	6	0.891	0.67	-1.45	111	107	4	0.964	0.45	-1.1	15	22	35.4	22.79
20132014	Devan Dubnyk	EDM, NSH	34	1393.45	723	652	71	0.902	3.06	-14.92	57.48	192	155	37	0.807	1.59	-3.92	189	170	19	0.899	0.82	-3.36	328	313	15	0.954	0.65	-6.42	39	73	34.65	25.08
20132014	Kevin Poulin	NYI	28	1281.9333333333	662	597	65	0.902	3.04	-13.65	52.09	183	143	40	0.781	1.87	-8.47	176	160	16	0.909	0.75	-1.43	287	279	8	0.972	0.37	-0.49	45	53	34.05	23.08
20132014	Richard Bachman	EDM	3	107.85	71	64	7	0.901	3.89	-1.49	5.52	20	15	5	0.75	2.78	-1.55	19	17	2	0.895	1.11	-0.43	32	32	0	1	0	0.84	2	9	35.03	17.71
20132014	Connor Knapp	BUF	2	56.283333333333	20	18	2	0.9	2.13	-0.45	1.35	3	3	0	1	0	0.52	6	6	0	1	0	0.5	10	8	2	0.8	2.13	-1.74	3	1	41.45	36
